snapshot_date,account_id,customer_id,account_type,product_name,opened_date,status,balance,credit_limit,interest_rate,daily_net_amount,daily_txn_count
2025-08-01,ACC0000003492,CUST0001756,INVESTMENT,Deposito,2021-09-27,ACTIVE,0.00,,0.1086,-4251507.06,1
2025-08-01,ACC0000003707,CUST0001868,LOAN,Kredit Kendaraan,2024-09-18,ACTIVE,0.00,,0.077,152161.71,3
2025-08-01,ACC0000004103,CUST0002069,LOAN,KPR Rumah,2023-03-20,ACTIVE,0.00,,0.0379,-3145771.43,4
2025-08-01,ACC0000004430,CUST0002224,LOAN,Kredit Kendaraan,2025-03-13,ACTIVE,0.00,,0.0685,3023072.02,1
2025-08-01,ACC0000004646,CUST0002333,SAVINGS,Tabungan Negara Plus,2022-10-26,ACTIVE,27728267.30,,0.1064,-4014035.03,2
2025-08-01,ACC0000004674,CUST0002344,SAVINGS,Tabungan Negara Plus,2024-12-31,ACTIVE,33782516.08,,0.0808,-4157731.46,1
2025-08-01,ACC0000005042,CUST0002527,INVESTMENT,SBN Retail,2021-11-18,ACTIVE,0.00,,0.0354,-4472653.43,1
2025-08-01,ACC0000005177,CUST0002597,INVESTMENT,Reksa Dana,2021-08-21,DORMANT,0.00,,0.1277,0.00,0
2025-08-01,ACC0000005185,CUST0002601,SAVINGS,Tabungan Negara Plus,2023-06-16,DORMANT,22277966.49,,0.0992,0.00,0
2025-08-01,ACC0000005415,CUST0002717,CREDIT_CARD,Kartu Virtual,2024-01-20,CLOSED,0.00,25603779.59,0.064,0.00,0
2025-08-01,ACC0000005451,CUST0002734,SAVINGS,Tabungan Haji,2024-08-07,DORMANT,48952630.93,,0.15,0.00,0
2025-08-01,ACC0000005495,CUST0002757,LOAN,Kredit Usaha,2021-04-06,DORMANT,0.00,,0.0599,0.00,0
2025-08-01,ACC0000005589,CUST0002805,SAVINGS,Tabungan Rencana,2025-03-01,ACTIVE,12324649.44,,0.0521,-4046081.14,3
2025-08-01,ACC0000005975,CUST0003001,CREDIT_CARD,Kartu Virtual,2022-10-12,ACTIVE,0.00,38106508.60,0.1473,0.00,0
2025-08-01,ACC0000005981,CUST0003005,LOAN,KTA Personal,2024-06-02,ACTIVE,0.00,,0.1317,0.00,0
2025-08-01,ACC0000006054,CUST0003043,INVESTMENT,SBN Retail,2021-12-07,ACTIVE,0.00,,0.1253,-1883846.84,1
2025-08-01,ACC0000006072,CUST0003052,INVESTMENT,SBN Retail,2022-07-12,ACTIVE,0.00,,0.0665,3469009.57,1
2025-08-01,ACC0000006104,CUST0003066,INVESTMENT,Deposito,2022-11-07,ACTIVE,0.00,,0.0322,-9773626.50,5
2025-08-01,ACC0000006137,CUST0003084,CREDIT_CARD,Kartu Virtual,2024-10-07,ACTIVE,0.00,32227309.55,0.014,2729343.71,1
2025-08-01,ACC0000006153,CUST0003091,INVESTMENT,Obligasi,2021-07-07,ACTIVE,0.00,,0.1162,-3146806.32,2
2025-08-01,ACC0000006522,CUST0003274,CREDIT_CARD,Kartu Gold,2024-08-09,ACTIVE,0.00,6002528.45,0.1046,-2344055.32,1
2025-08-01,ACC0000006646,CUST0003338,LOAN,Kredit Kendaraan,2024-09-18,ACTIVE,0.00,,0.064,-1308780.77,1
2025-08-01,ACC0000007023,CUST0003532,LOAN,Kredit Usaha,2024-02-05,CLOSED,0.00,,0.0762,0.00,0
2025-08-01,ACC0000007412,CUST0003725,INVESTMENT,Obligasi,2022-01-07,ACTIVE,0.00,,0.0531,345437.20,2
2025-08-01,ACC0000007770,CUST0003905,CREDIT_CARD,Kartu Platinum,2023-01-31,ACTIVE,0.00,29621704.90,0.0151,4155851.31,1
2025-08-01,ACC0000000121,CUST0000064,INVESTMENT,Obligasi,2021-05-07,ACTIVE,0.00,,0.0353,5915124.66,2
2025-08-01,ACC0000000168,CUST0000083,CREDIT_CARD,Kartu Platinum,2023-09-25,DORMANT,0.00,42709113.47,0.0781,0.00,0
2025-08-01,ACC0000000332,CUST0000167,SAVINGS,Tabungan Berjangka,2023-02-09,DORMANT,494417.39,,0.0812,0.00,0
2025-08-01,ACC0000001022,CUST0000511,LOAN,Kredit Usaha,2021-05-21,CLOSED,0.00,,0.0501,0.00,0
2025-08-01,ACC0000001461,CUST0000732,INVESTMENT,Reksa Dana,2023-05-15,ACTIVE,0.00,,0.0349,4671671.50,4
2025-08-01,ACC0000001612,CUST0000812,CREDIT_CARD,Kartu Classic,2022-07-25,ACTIVE,0.00,33652849.22,0.1094,263003.22,3
2025-08-01,ACC0000001767,CUST0000891,CREDIT_CARD,Kartu Virtual,2023-02-14,ACTIVE,0.00,8826543.22,0.0747,3826569.95,2
2025-08-01,ACC0000001791,CUST0000901,INVESTMENT,SBN Retail,2024-07-08,ACTIVE,0.00,,0.0845,1914180.53,1
2025-08-01,ACC0000001836,CUST0000923,CREDIT_CARD,Kartu Platinum,2025-02-08,ACTIVE,0.00,12520324.89,0.0322,0.00,0
2025-08-01,ACC0000002045,CUST0001030,CREDIT_CARD,Kartu Virtual,2023-10-28,ACTIVE,0.00,12080756.88,0.0111,-2452091.43,2
2025-08-01,ACC0000002214,CUST0001111,INVESTMENT,Reksa Dana,2023-05-29,ACTIVE,0.00,,0.0181,0.00,0
2025-08-01,ACC0000002230,CUST0001117,SAVINGS,Tabungan Berjangka,2021-09-19,ACTIVE,26949877.98,,0.0392,-1965657.72,1
2025-08-01,ACC0000002274,CUST0001140,INVESTMENT,Reksa Dana,2021-07-07,DORMANT,0.00,,0.0645,0.00,0
2025-08-01,ACC0000002405,CUST0001205,SAVINGS,Tabungan Berjangka,2022-11-09,ACTIVE,45097039.53,,0.1473,-2047546.11,2
2025-08-01,ACC0000002537,CUST0001275,SAVINGS,Tabungan Berjangka,2023-05-15,DORMANT,48970451.58,,0.0983,0.00,0
2025-08-01,ACC0000002885,CUST0001458,CREDIT_CARD,Kartu Platinum,2024-07-14,ACTIVE,0.00,13685371.80,0.0948,2245059.00,3
2025-08-01,ACC0000002991,CUST0001507,SAVINGS,Tabungan Rencana,2023-10-28,ACTIVE,27636762.61,,0.064,-2918004.18,1
2025-08-01,ACC0000003013,CUST0001518,INVESTMENT,Reksa Dana,2023-01-18,ACTIVE,0.00,,0.0709,3182961.95,3
2025-08-01,ACC0000003253,CUST0001641,LOAN,Kredit Usaha,2022-04-11,ACTIVE,0.00,,0.0844,5177747.18,2
2025-08-01,ACC0000003304,CUST0001663,INVESTMENT,Deposito,2024-10-08,ACTIVE,0.00,,0.0353,0.00,0
2025-08-01,ACC0000003627,CUST0001829,CREDIT_CARD,Kartu Virtual,2022-10-17,ACTIVE,0.00,36668104.66,0.0158,3290366.10,1
2025-08-01,ACC0000003691,CUST0001860,INVESTMENT,Deposito,2021-06-05,ACTIVE,0.00,,0.0499,0.00,0
2025-08-01,ACC0000003862,CUST0001947,INVESTMENT,SBN Retail,2023-10-09,ACTIVE,0.00,,0.0719,-2260099.89,2
2025-08-01,ACC0000003899,CUST0001967,LOAN,KTA Personal,2025-02-20,ACTIVE,0.00,,0.0319,643607.81,1
2025-08-01,ACC0000003950,CUST0001991,LOAN,Kredit Kendaraan,2024-10-03,ACTIVE,0.00,,0.0623,1706787.01,4
2025-08-01,ACC0000004058,CUST0002047,INVESTMENT,Obligasi,2024-01-20,ACTIVE,0.00,,0.1186,2830270.12,1
2025-08-01,ACC0000004096,CUST0002066,INVESTMENT,Reksa Dana,2023-01-27,ACTIVE,0.00,,0.1377,-4054883.92,5
2025-08-01,ACC0000004226,CUST0002127,LOAN,KPR Rumah,2022-06-30,ACTIVE,0.00,,0.0151,5985161.36,5
2025-08-01,ACC0000004725,CUST0002371,CREDIT_CARD,Kartu Platinum,2023-04-16,ACTIVE,0.00,36965358.62,0.0655,-2655813.83,2
2025-08-01,ACC0000004978,CUST0002496,CREDIT_CARD,Kartu Virtual,2022-08-13,ACTIVE,0.00,20400837.91,0.0402,-4578217.33,2
2025-08-01,ACC0000005108,CUST0002564,INVESTMENT,Reksa Dana,2022-03-13,CLOSED,0.00,,0.0352,0.00,0
2025-08-01,ACC0000005435,CUST0002727,LOAN,Kredit Usaha,2022-11-28,DORMANT,0.00,,0.0704,0.00,0
2025-08-01,ACC0000005448,CUST0002733,INVESTMENT,Deposito,2021-09-22,ACTIVE,0.00,,0.0227,3491163.75,2
2025-08-01,ACC0000005584,CUST0002801,LOAN,Kredit Usaha,2024-10-19,ACTIVE,0.00,,0.0115,3700561.36,2
2025-08-01,ACC0000005758,CUST0002892,CREDIT_CARD,Kartu Classic,2024-05-22,CLOSED,0.00,14461488.33,0.0332,0.00,0
2025-08-01,ACC0000005800,CUST0002915,SAVINGS,Tabungan Rencana,2023-11-09,ACTIVE,11127791.16,,0.0904,0.00,0
2025-08-01,ACC0000006076,CUST0003054,LOAN,KTA Personal,2024-03-12,ACTIVE,0.00,,0.0571,1858692.29,2
2025-08-01,ACC0000006328,CUST0003177,LOAN,KPR Rumah,2022-06-25,ACTIVE,0.00,,0.0797,0.00,0
2025-08-01,ACC0000006340,CUST0003184,LOAN,KPR Rumah,2023-03-12,ACTIVE,0.00,,0.117,3885209.50,2
2025-08-01,ACC0000006532,CUST0003279,LOAN,KTA Personal,2021-06-03,ACTIVE,0.00,,0.0981,4846840.95,3
2025-08-01,ACC0000006706,CUST0003368,INVESTMENT,Obligasi,2023-10-28,ACTIVE,0.00,,0.0762,4005989.59,3
2025-08-01,ACC0000006772,CUST0003401,LOAN,KTA Personal,2025-04-02,ACTIVE,0.00,,0.0234,-1702156.17,1
2025-08-01,ACC0000006973,CUST0003508,LOAN,Kredit Kendaraan,2022-01-07,ACTIVE,0.00,,0.0609,6720347.59,2
2025-08-01,ACC0000007151,CUST0003600,INVESTMENT,Obligasi,2023-01-28,ACTIVE,0.00,,0.1013,0.00,0
2025-08-01,ACC0000007184,CUST0003615,CREDIT_CARD,Kartu Gold,2022-01-02,ACTIVE,0.00,34985778.62,0.0905,0.00,0
2025-08-01,ACC0000007624,CUST0003830,CREDIT_CARD,Kartu Classic,2024-11-19,ACTIVE,0.00,37588284.40,0.0283,2812589.84,2
2025-08-01,ACC0000007664,CUST0003850,SAVINGS,Tabungan Berjangka,2023-08-20,CLOSED,8213177.53,,0.049,0.00,0
2025-08-01,ACC0000007690,CUST0003863,CREDIT_CARD,Kartu Classic,2022-07-19,ACTIVE,0.00,19857568.42,0.1356,-4043691.27,2
2025-08-01,ACC0000000103,CUST0000053,SAVINGS,Tabungan Rencana,2023-02-23,ACTIVE,40916587.63,,0.0945,-3037438.02,2
2025-08-01,ACC0000000178,CUST0000087,CREDIT_CARD,Kartu Virtual,2021-11-26,ACTIVE,0.00,12142445.03,0.1389,0.00,0
2025-08-01,ACC0000000312,CUST0000154,LOAN,Kredit Kendaraan,2025-01-02,ACTIVE,0.00,,0.0247,4751960.55,2
2025-08-01,ACC0000000388,CUST0000195,INVESTMENT,Deposito,2022-12-18,ACTIVE,0.00,,0.0358,3739831.07,2
2025-08-01,ACC0000000630,CUST0000314,SAVINGS,Tabungan Berjangka,2025-01-15,ACTIVE,38733068.69,,0.0787,2701056.44,2
2025-08-01,ACC0000000726,CUST0000360,SAVINGS,Tabungan Berjangka,2023-12-10,ACTIVE,9563100.72,,0.0197,0.00,0
2025-08-01,ACC0000000806,CUST0000400,CREDIT_CARD,Kartu Virtual,2022-01-21,CLOSED,0.00,20503333.01,0.1248,0.00,0
2025-08-01,ACC0000000971,CUST0000488,LOAN,Kredit Usaha,2021-12-03,ACTIVE,0.00,,0.0834,1579914.72,1
2025-08-01,ACC0000001149,CUST0000576,LOAN,KPR Rumah,2022-08-27,SUSPENDED,0.00,,0.1145,0.00,0
2025-08-01,ACC0000001295,CUST0000653,CREDIT_CARD,Kartu Gold,2024-07-14,ACTIVE,0.00,31975036.79,0.0128,2663702.64,2
2025-08-01,ACC0000001313,CUST0000661,SAVINGS,Tabungan Rencana,2024-12-04,CLOSED,10690548.60,,0.0386,0.00,0
2025-08-01,ACC0000002056,CUST0001035,LOAN,KTA Personal,2022-12-10,ACTIVE,0.00,,0.1348,-4827459.11,1
2025-08-01,ACC0000002241,CUST0001123,LOAN,Kredit Kendaraan,2021-10-14,ACTIVE,0.00,,0.1338,-1523624.10,2
2025-08-01,ACC0000002346,CUST0001175,LOAN,Kredit Usaha,2023-04-22,ACTIVE,0.00,,0.0482,0.00,0
2025-08-01,ACC0000002390,CUST0001197,SAVINGS,Tabungan Haji,2023-09-14,ACTIVE,43839650.02,,0.0374,3283414.76,1
2025-08-01,ACC0000002802,CUST0001415,SAVINGS,Tabungan Berjangka,2025-05-21,ACTIVE,36356226.79,,0.0986,0.00,0
2025-08-01,ACC0000002876,CUST0001453,SAVINGS,Tabungan Negara Plus,2021-10-17,CLOSED,30636532.35,,0.1482,0.00,0
2025-08-01,ACC0000002900,CUST0001464,SAVINGS,Tabungan Rencana,2023-11-23,ACTIVE,24266577.90,,0.1213,-4847674.49,2
2025-08-01,ACC0000003303,CUST0001662,INVESTMENT,Reksa Dana,2021-04-27,ACTIVE,0.00,,0.0719,3015556.61,1
2025-08-01,ACC0000003561,CUST0001794,LOAN,Kredit Kendaraan,2022-01-07,SUSPENDED,0.00,,0.1056,0.00,0
2025-08-01,ACC0000003826,CUST0001929,LOAN,Kredit Kendaraan,2023-02-19,ACTIVE,0.00,,0.0445,-3145407.74,1
2025-08-01,ACC0000003877,CUST0001955,LOAN,Kredit Usaha,2022-04-04,DORMANT,0.00,,0.0773,0.00,0
2025-08-01,ACC0000003981,CUST0002007,SAVINGS,Tabungan Rencana,2024-01-29,ACTIVE,33193773.73,,0.0972,5215846.85,2
2025-08-01,ACC0000004301,CUST0002162,INVESTMENT,Obligasi,2024-08-22,ACTIVE,0.00,,0.0376,-2610618.61,1
2025-08-01,ACC0000004355,CUST0002189,INVESTMENT,Deposito,2021-07-16,ACTIVE,0.00,,0.0892,-172846.70,1
2025-08-01,ACC0000004507,CUST0002264,INVESTMENT,SBN Retail,2024-11-28,ACTIVE,0.00,,0.072,-3803186.09,3
2025-08-01,ACC0000004605,CUST0002309,INVESTMENT,SBN Retail,2021-06-17,ACTIVE,0.00,,0.1063,6278973.97,2
2025-08-01,ACC0000004739,CUST0002376,CREDIT_CARD,Kartu Platinum,2023-05-12,ACTIVE,0.00,48923807.82,0.1477,0.00,0
2025-08-01,ACC0000004752,CUST0002383,CREDIT_CARD,Kartu Virtual,2023-08-29,ACTIVE,0.00,41671911.62,0.1222,0.00,0
2025-08-01,ACC0000004877,CUST0002447,INVESTMENT,SBN Retail,2022-10-15,ACTIVE,0.00,,0.0464,5092315.26,2
2025-08-01,ACC0000005232,CUST0002627,SAVINGS,Tabungan Haji,2022-09-24,ACTIVE,20977272.58,,0.1234,6996517.36,2
2025-08-01,ACC0000005617,CUST0002821,CREDIT_CARD,Kartu Classic,2024-09-29,CLOSED,0.00,41960161.95,0.0257,0.00,0
2025-08-01,ACC0000005849,CUST0002942,SAVINGS,Tabungan Negara Plus,2021-12-08,ACTIVE,7086983.97,,0.1267,753061.62,2
2025-08-01,ACC0000005940,CUST0002984,INVESTMENT,Reksa Dana,2025-01-20,DORMANT,0.00,,0.0907,0.00,0
2025-08-01,ACC0000006219,CUST0003124,LOAN,Kredit Usaha,2023-08-29,CLOSED,0.00,,0.1222,0.00,0
2025-08-01,ACC0000006325,CUST0003175,CREDIT_CARD,Kartu Gold,2023-04-05,SUSPENDED,0.00,43317626.26,0.1229,0.00,0
2025-08-01,ACC0000006542,CUST0003284,CREDIT_CARD,Kartu Classic,2024-12-15,ACTIVE,0.00,47361932.41,0.1072,4619989.16,1
2025-08-01,ACC0000006687,CUST0003359,SAVINGS,Tabungan Haji,2022-08-18,ACTIVE,17132380.52,,0.1157,-8404391.45,2
2025-08-01,ACC0000007061,CUST0003551,INVESTMENT,Deposito,2021-10-09,ACTIVE,0.00,,0.0474,1060660.54,2
2025-08-01,ACC0000007350,CUST0003693,INVESTMENT,Deposito,2024-09-05,ACTIVE,0.00,,0.1186,3210832.56,1
2025-08-01,ACC0000007706,CUST0003871,CREDIT_CARD,Kartu Gold,2021-06-16,ACTIVE,0.00,19256355.98,0.1488,-2650953.51,1
2025-08-01,ACC0000007735,CUST0003889,SAVINGS,Tabungan Negara Plus,2025-02-05,ACTIVE,40453575.58,,0.0976,203014.08,1
2025-08-01,ACC0000007773,CUST0003908,SAVINGS,Tabungan Negara Plus,2024-12-11,ACTIVE,33532165.10,,0.1193,-489899.89,2
2025-08-01,ACC0000007937,CUST0003988,CREDIT_CARD,Kartu Classic,2022-10-28,ACTIVE,0.00,22727985.73,0.0917,0.00,0
2025-08-01,ACC0000007942,CUST0003991,CREDIT_CARD,Kartu Gold,2021-09-25,ACTIVE,0.00,17612967.23,0.082,-6619320.38,4
2025-08-01,ACC0000000180,CUST0000088,INVESTMENT,Reksa Dana,2023-02-21,ACTIVE,0.00,,0.1038,4618394.77,1
2025-08-01,ACC0000000367,CUST0000184,SAVINGS,Tabungan Berjangka,2022-12-24,ACTIVE,20542287.59,,0.0774,0.00,0
2025-08-01,ACC0000000405,CUST0000205,CREDIT_CARD,Kartu Virtual,2024-11-26,ACTIVE,0.00,23275527.89,0.0589,7651282.75,3
2025-08-01,ACC0000000721,CUST0000357,LOAN,Kredit Usaha,2024-07-28,ACTIVE,0.00,,0.1414,-69882.96,1
2025-08-01,ACC0000000925,CUST0000462,CREDIT_CARD,Kartu Classic,2021-09-16,ACTIVE,0.00,37669836.41,0.0847,-2131027.07,4
2025-08-01,ACC0000001054,CUST0000526,LOAN,KPR Rumah,2024-09-14,ACTIVE,0.00,,0.1063,-1364964.57,2
2025-08-01,ACC0000001055,CUST0000527,LOAN,Kredit Usaha,2024-10-27,ACTIVE,0.00,,0.061,-4665225.19,3
2025-08-01,ACC0000001923,CUST0000966,CREDIT_CARD,Kartu Platinum,2024-06-10,ACTIVE,0.00,21817366.78,0.1319,0.00,0
2025-08-01,ACC0000001945,CUST0000979,INVESTMENT,SBN Retail,2023-12-01,ACTIVE,0.00,,0.0492,-1395634.01,2
2025-08-01,ACC0000002263,CUST0001134,CREDIT_CARD,Kartu Classic,2024-05-05,CLOSED,0.00,29229280.98,0.0862,0.00,0
2025-08-01,ACC0000002284,CUST0001144,SAVINGS,Tabungan Haji,2024-09-15,ACTIVE,44277579.08,,0.0687,-11197122.72,3
2025-08-01,ACC0000002465,CUST0001238,SAVINGS,Tabungan Haji,2023-09-21,ACTIVE,1591760.81,,0.0512,1806249.59,1
2025-08-01,ACC0000002584,CUST0001298,SAVINGS,Tabungan Rencana,2025-01-15,ACTIVE,37208346.47,,0.0645,1855688.52,1
2025-08-01,ACC0000002897,CUST0001462,CREDIT_CARD,Kartu Classic,2022-07-29,ACTIVE,0.00,11452515.56,0.0817,-1195191.31,2
2025-08-01,ACC0000002977,CUST0001500,LOAN,Kredit Usaha,2022-10-22,ACTIVE,0.00,,0.114,485306.61,1
2025-08-01,ACC0000003014,CUST0001518,CREDIT_CARD,Kartu Virtual,2022-12-05,ACTIVE,0.00,27660078.30,0.0879,0.00,0
2025-08-01,ACC0000003139,CUST0001581,CREDIT_CARD,Kartu Virtual,2023-07-20,DORMANT,0.00,37090121.25,0.0103,0.00,0
2025-08-01,ACC0000003485,CUST0001752,SAVINGS,Tabungan Haji,2023-03-16,ACTIVE,19988973.96,,0.0538,-2909425.86,2
2025-08-01,ACC0000003994,CUST0002015,INVESTMENT,Reksa Dana,2024-03-20,ACTIVE,0.00,,0.1279,8311322.61,2
2025-08-01,ACC0000004240,CUST0002133,INVESTMENT,Reksa Dana,2023-10-23,ACTIVE,0.00,,0.0827,2808319.48,3
2025-08-01,ACC0000004557,CUST0002287,CREDIT_CARD,Kartu Platinum,2024-05-23,ACTIVE,0.00,34283927.93,0.0449,4013727.55,1
2025-08-01,ACC0000004645,CUST0002333,CREDIT_CARD,Kartu Platinum,2022-09-12,ACTIVE,0.00,44289962.56,0.0509,-2320638.58,2
2025-08-01,ACC0000004808,CUST0002413,CREDIT_CARD,Kartu Platinum,2023-04-23,ACTIVE,0.00,23938756.60,0.0605,0.00,0
2025-08-01,ACC0000004853,CUST0002434,SAVINGS,Tabungan Haji,2024-07-13,DORMANT,37472147.02,,0.1477,0.00,0
2025-08-01,ACC0000004865,CUST0002439,LOAN,KPR Rumah,2021-07-10,ACTIVE,0.00,,0.0217,-4603682.81,1
2025-08-01,ACC0000005111,CUST0002565,CREDIT_CARD,Kartu Gold,2021-05-30,DORMANT,0.00,5323127.64,0.1279,0.00,0
2025-08-01,ACC0000005599,CUST0002811,SAVINGS,Tabungan Haji,2022-01-07,ACTIVE,7712554.46,,0.0848,-4978211.96,1
2025-08-01,ACC0000005932,CUST0002981,SAVINGS,Tabungan Negara Plus,2024-08-27,ACTIVE,49721495.55,,0.0542,4589602.17,1
2025-08-01,ACC0000005947,CUST0002988,LOAN,KTA Personal,2024-08-06,SUSPENDED,0.00,,0.1158,0.00,0
2025-08-01,ACC0000006026,CUST0003029,LOAN,Kredit Usaha,2025-03-06,ACTIVE,0.00,,0.1023,1042201.59,3
2025-08-01,ACC0000006652,CUST0003342,INVESTMENT,Reksa Dana,2022-01-05,ACTIVE,0.00,,0.1354,-2927876.69,1
2025-08-01,ACC0000006713,CUST0003372,LOAN,Kredit Usaha,2025-01-13,CLOSED,0.00,,0.0672,0.00,0
2025-08-01,ACC0000006782,CUST0003405,SAVINGS,Tabungan Negara Plus,2025-02-18,ACTIVE,6163806.07,,0.1022,174777.36,5
2025-08-01,ACC0000006964,CUST0003503,SAVINGS,Tabungan Haji,2024-03-20,ACTIVE,19818077.38,,0.1152,-3362765.39,1
2025-08-01,ACC0000007488,CUST0003761,CREDIT_CARD,Kartu Platinum,2022-09-23,SUSPENDED,0.00,33246326.05,0.1177,0.00,0
2025-08-01,ACC0000007531,CUST0003783,LOAN,Kredit Kendaraan,2024-05-13,ACTIVE,0.00,,0.0596,141928.14,1
2025-08-01,ACC0000000108,CUST0000055,CREDIT_CARD,Kartu Virtual,2024-10-24,ACTIVE,0.00,18588302.98,0.107,0.00,0
2025-08-01,ACC0000000375,CUST0000188,SAVINGS,Tabungan Haji,2022-12-27,ACTIVE,8768144.87,,0.0747,3040624.14,2
2025-08-01,ACC0000000446,CUST0000225,SAVINGS,Tabungan Haji,2023-03-08,ACTIVE,47821301.62,,0.0425,1957737.84,2
2025-08-01,ACC0000000689,CUST0000342,INVESTMENT,Deposito,2022-04-17,ACTIVE,0.00,,0.0235,0.00,0
2025-08-01,ACC0000000782,CUST0000389,CREDIT_CARD,Kartu Gold,2022-03-27,DORMANT,0.00,40089784.33,0.1159,0.00,0
2025-08-01,ACC0000000889,CUST0000441,CREDIT_CARD,Kartu Virtual,2022-11-29,ACTIVE,0.00,6830452.81,0.0745,510664.73,1
2025-08-01,ACC0000000914,CUST0000457,SAVINGS,Tabungan Berjangka,2023-08-12,ACTIVE,13603550.71,,0.0609,-1235307.58,4
2025-08-01,ACC0000001412,CUST0000711,CREDIT_CARD,Kartu Virtual,2022-08-04,ACTIVE,0.00,17369117.15,0.0798,-1996374.26,2
2025-08-01,ACC0000001775,CUST0000895,INVESTMENT,SBN Retail,2023-08-18,ACTIVE,0.00,,0.0713,0.00,0
2025-08-01,ACC0000002011,CUST0001011,SAVINGS,Tabungan Rencana,2022-04-23,ACTIVE,31829836.74,,0.149,6228254.91,2
2025-08-01,ACC0000002302,CUST0001153,SAVINGS,Tabungan Rencana,2021-07-26,ACTIVE,28874848.36,,0.0379,7287892.89,2
2025-08-01,ACC0000002543,CUST0001277,SAVINGS,Tabungan Negara Plus,2024-11-19,ACTIVE,14054344.36,,0.0981,4001523.00,1
2025-08-01,ACC0000002593,CUST0001303,SAVINGS,Tabungan Berjangka,2024-07-27,ACTIVE,6154801.41,,0.0278,1158539.97,4
2025-08-01,ACC0000002675,CUST0001350,SAVINGS,Tabungan Berjangka,2024-04-06,ACTIVE,27406649.95,,0.0436,0.00,0
2025-08-01,ACC0000002811,CUST0001419,CREDIT_CARD,Kartu Classic,2024-01-22,ACTIVE,0.00,19776831.64,0.1001,3314456.98,2
2025-08-01,ACC0000003084,CUST0001552,INVESTMENT,Reksa Dana,2023-03-10,ACTIVE,0.00,,0.0148,2229728.11,2
2025-08-01,ACC0000003125,CUST0001575,CREDIT_CARD,Kartu Classic,2024-08-31,DORMANT,0.00,16453982.42,0.1104,0.00,0
2025-08-01,ACC0000003807,CUST0001921,SAVINGS,Tabungan Berjangka,2022-08-21,ACTIVE,9095780.65,,0.0519,0.00,0
2025-08-01,ACC0000003963,CUST0001998,CREDIT_CARD,Kartu Gold,2021-12-10,ACTIVE,0.00,6365489.48,0.0154,0.00,0
2025-08-01,ACC0000003967,CUST0002000,INVESTMENT,Deposito,2022-11-07,ACTIVE,0.00,,0.0978,0.00,0
2025-08-01,ACC0000004003,CUST0002020,SAVINGS,Tabungan Rencana,2025-02-04,ACTIVE,31683164.11,,0.117,5106002.67,3
2025-08-01,ACC0000004068,CUST0002052,INVESTMENT,Deposito,2022-05-06,ACTIVE,0.00,,0.0988,1977901.21,3
2025-08-01,ACC0000004384,CUST0002203,LOAN,KTA Personal,2024-04-01,ACTIVE,0.00,,0.1403,-588777.36,2
2025-08-01,ACC0000004638,CUST0002329,CREDIT_CARD,Kartu Virtual,2024-09-27,DORMANT,0.00,34222573.34,0.1,0.00,0
2025-08-01,ACC0000004950,CUST0002482,CREDIT_CARD,Kartu Virtual,2024-03-18,ACTIVE,0.00,17537993.87,0.1323,-7069482.47,2
2025-08-01,ACC0000005307,CUST0002665,INVESTMENT,Obligasi,2021-04-04,CLOSED,0.00,,0.1357,0.00,0
2025-08-01,ACC0000005374,CUST0002697,CREDIT_CARD,Kartu Virtual,2023-05-01,ACTIVE,0.00,40238291.73,0.0841,7608616.26,4
2025-08-01,ACC0000005445,CUST0002732,CREDIT_CARD,Kartu Classic,2023-06-24,ACTIVE,0.00,17124821.05,0.0726,1321509.13,1
2025-08-01,ACC0000006352,CUST0003190,CREDIT_CARD,Kartu Classic,2025-02-05,ACTIVE,0.00,47286053.99,0.0513,-2797404.89,3
2025-08-01,ACC0000006354,CUST0003192,CREDIT_CARD,Kartu Platinum,2024-04-10,DORMANT,0.00,22506570.01,0.1333,0.00,0
2025-08-01,ACC0000006500,CUST0003264,LOAN,Kredit Usaha,2022-01-02,ACTIVE,0.00,,0.09,10553348.93,3
2025-08-01,ACC0000006534,CUST0003280,SAVINGS,Tabungan Berjangka,2022-11-30,ACTIVE,19896262.92,,0.0724,0.00,0
2025-08-01,ACC0000007394,CUST0003718,LOAN,KPR Rumah,2021-12-11,ACTIVE,0.00,,0.0258,-4940163.10,3
2025-08-01,ACC0000007551,CUST0003792,CREDIT_CARD,Kartu Platinum,2023-10-03,ACTIVE,0.00,40841776.38,0.1068,936601.35,3
2025-08-01,ACC0000007565,CUST0003798,CREDIT_CARD,Kartu Gold,2021-09-27,ACTIVE,0.00,39886422.85,0.0492,0.00,0
2025-08-01,ACC0000007637,CUST0003837,CREDIT_CARD,Kartu Platinum,2023-06-07,ACTIVE,0.00,24138683.82,0.106,0.00,0
2025-08-01,ACC0000000247,CUST0000124,LOAN,Kredit Usaha,2022-04-10,ACTIVE,0.00,,0.0839,0.00,0
2025-08-01,ACC0000000355,CUST0000179,LOAN,KPR Rumah,2022-12-09,ACTIVE,0.00,,0.0855,2487.82,3
2025-08-01,ACC0000000401,CUST0000203,CREDIT_CARD,Kartu Classic,2024-04-01,ACTIVE,0.00,12359286.31,0.0494,-4620721.21,1
2025-08-01,ACC0000000517,CUST0000261,LOAN,Kredit Usaha,2022-11-16,ACTIVE,0.00,,0.0434,-978926.21,2
